VALIDATED_BY,PUBLICATION,VALID,VILLAGE,LOCATION,STATE_NEW,LATITUDE,LONGITUDE,LAT_LONG,COUNTY|PARISH,STATE_OLD,MONTH_TEXT,MONTH_NUM,DAY,,YEAR,IMAGE|PAGE,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,2,,1867, Image 3,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,September,9,11,,1867, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,September,9,12,,1867, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,September,9,16,,1867, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,September,9,17,,1867, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,September,9,18,,1867, Image 3,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,September,9,19,,1867, Image 2,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,30,,1867, Image 1,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,1,,1867, Image 1,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,6,,1867, Image 3,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,27,,1867, Image 2,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,13,,1867, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,18,,1867, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,21,,1867, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,22,,1867, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,29,,1867, Image 3,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,July,7,1,,1867, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,July,7,2,,1867, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,July,7,6,,1867, Image 3,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,July,7,9,,1867, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,July,7,11,,1867, Image 3,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,July,7,12,,1867, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,July,7,13,,1867, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,July,7,15,,1867, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,July,7,16,,1867, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,July,7,19,,1867, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,August,8,6,,1867, Image 1,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,August,8,13,,1867, Image 1,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,August,8,16,,1867, Image 1,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,August,8,23,,1867, Image 1,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,September,9,6,,1867, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,September,9,7,,1867, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,2,,1867, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,19,,1867, Image 3,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,20,,1867, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,5,,1867, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,15,,1867, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,17,,1867, Image 4,
MCKENNA,The daily dispatch ,1,N/A,Richmond,WV,37.524246,-77.493157,"37.524246,-77.493157",,Va.,April,4,9,,1867, Image 3,
MCKENNA,Shepherdstown register ,1,N/A,Shepherdstown,WV,39.4301,-77.80416,"39.4301,-77.80416",,Va. [W. Va.],April,4,13,,1867, Image 3,
MCKENNA,Spirit of Jefferson ,1,N/A,Charles Town,WV,38.459992,-85.615235,"38.459992,-85.615235",,Va. [W. Va.],April,4,23,,1867, Image 4,
MCKENNA,Spirit of Jefferson ,1,N/A,Charles Town,WV,38.459992,-85.615235,"38.459992,-85.615235",,Va. [W. Va.],April,4,16,,1867, Image 3,
MCKENNA,Spirit of Jefferson ,1,N/A,Charles Town,WV,38.459992,-85.615235,"38.459992,-85.615235",,Va. [W. Va.],April,4,16,,1867, Image 4,
MCKENNA,Virginia free press. ,1,N/A,Charlestown,WV,38.459992,-85.615235,"38.459992,-85.615235",,Va. [W. Va.],March,3,21,,1867, Image 3,
MCKENNA,Spirit of Jefferson ,1,N/A,Charles Town,WV,38.459992,-85.615235,"38.459992,-85.615235",,Va. [W. Va.],April,4,9,,1867, Image 4,
MCKENNA,Virginia free press. ,1,N/A,Charlestown,WV,38.459992,-85.615235,"38.459992,-85.615235",,Va. [W. Va.],May,5,23,,1867, Image 3,
MCKENNA,Virginia free press. ,1,N/A,Charlestown,WV,38.459992,-85.615235,"38.459992,-85.615235",,Va. [W. Va.],May,5,16,,1867, Image 3,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,25,,1868, Image 2,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,17,,1868, Image 3,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,19,,1868, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,27,,1868, Image 3,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,28,,1868, Image 2,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,25,,1868, Image 3,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,3,,1868, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,24,,1868, Image 2,
MCKENNA,The Planters' banner ,1,N/A,Franklin,LA,35.890746,-86.965691,"35.890746,-86.965691", Attakapas Co.,Lou.,April,4,11,,1868, Image 4,
MCKENNA,The aegis & intelligencer ,1,N/A,Bel Air,MD,39.547557,-76.321984,"39.547557,-76.321984",,Md.,April,4,17,,1868, Image 3,
MCKENNA,The aegis & intelligencer ,1,N/A,Bel Air,MD,39.547557,-76.321984,"39.547557,-76.321984",,Md.,April,4,10,,1868, Image 2,
MCKENNA,The aegis & intelligencer ,1,N/A,Bel Air,MD,39.547557,-76.321984,"39.547557,-76.321984",,Md.,April,4,24,,1868, Image 3,
MCKENNA,The aegis & intelligencer ,1,N/A,Bel Air,MD,39.547557,-76.321984,"39.547557,-76.321984",,Md.,May,5,1,,1868, Image 3,
MCKENNA,The aegis & intelligencer ,1,N/A,Bel Air,MD,39.547557,-76.321984,"39.547557,-76.321984",,Md.,May,5,8,,1868, Image 3,
MCKENNA,The aegis & intelligencer ,1,N/A,Bel Air,MD,39.547557,-76.321984,"39.547557,-76.321984",,Md.,May,5,29,,1868, Image 3,
MCKENNA,The aegis & intelligencer ,1,N/A,Bel Air,MD,39.547557,-76.321984,"39.547557,-76.321984",,Md.,June,6,5,,1868, Image 3,
MCKENNA,The aegis & intelligencer ,1,N/A,Bel Air,MD,39.547557,-76.321984,"39.547557,-76.321984",,Md.,June,6,12,,1868, Image 3,
MCKENNA,The aegis & intelligencer ,1,N/A,Bel Air,MD,39.547557,-76.321984,"39.547557,-76.321984",,Md.,May,5,15,,1868, Image 3,
MCKENNA,The Grenada sentinel ,1,N/A,Grenada,MS,33.786016,-89.845462,"33.786016,-89.845462",,Miss.,February,2,29,,1868, Image 3,
MCKENNA,Shepherdstown register ,1,N/A,Shepherdstown,WV,39.4301,-77.80416,"39.4301,-77.80416",,Va. [W. Va.],March,3,28,,1868, Image 2,
MCKENNA,Shepherdstown register ,1,N/A,Shepherdstown,WV,39.4301,-77.80416,"39.4301,-77.80416",,Va. [W. Va.],April,4,18,,1868, Image 1,
MCKENNA,Shepherdstown register ,1,N/A,Shepherdstown,WV,39.4301,-77.80416,"39.4301,-77.80416",,Va. [W. Va.],May,5,2,,1868, Image 1,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,25,,1869, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,1,,1869, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,19,,1869, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,15,,1869, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,11,,1869, Image 3,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,2,,1869, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,3,,1869, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,4,,1869, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,20,,1869, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,16,,1869, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,12,,1869, Image 3,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,13,,1869, Image 2,
MCKENNA,The aegis & intelligencer ,1,N/A,Bel Air,MD,39.547557,-76.321984,"39.547557,-76.321984",,Md.,March,3,5,,1869, Image 2,
MCKENNA,Dallas herald ,1,N/A,Dallas,TX,32.781179,-96.790329,"32.781179,-96.790329",,Tex.,September,9,4,,1869, Image 4,
MCKENNA,Dallas herald ,1,N/A,Dallas,TX,32.781179,-96.790329,"32.781179,-96.790329",,Tex.,June,6,19,,1869, Image 3,
MCKENNA,Virginia free press. ,1,N/A,Charlestown,WV,38.459992,-85.615235,"38.459992,-85.615235",,Va. [W. Va.],April,4,1,,1869, Image 3,
MCKENNA,Virginia free press. ,1,N/A,Charlestown,WV,38.459992,-85.615235,"38.459992,-85.615235",,Va. [W. Va.],February,2,25,,1869, Image 2,
MCKENNA,Virginia free press. ,1,N/A,Charlestown,WV,38.459992,-85.615235,"38.459992,-85.615235",,Va. [W. Va.],April,4,29,,1869, Image 3,
MCKENNA,Virginia free press. ,1,N/A,Charlestown,WV,38.459992,-85.615235,"38.459992,-85.615235",,Va. [W. Va.],April,4,8,,1869, Image 3,
MCKENNA,Virginia free press. ,1,N/A,Charlestown,WV,38.459992,-85.615235,"38.459992,-85.615235",,Va. [W. Va.],April,4,15,,1869, Image 3,
MCKENNA,Virginia free press. ,1,N/A,Charlestown,WV,38.459992,-85.615235,"38.459992,-85.615235",,Va. [W. Va.],April,4,22,,1869, Image 3,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,16,,1870, Image 1,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,5,,1870, Image 1,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,7,,1870, Image 1,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,8,,1870, Image 1,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,11,,1870, Image 1,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,15,,1870, Image 1,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,17,,1870, Image 1,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,18,,1870, Image 1,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,22,,1870, Image 1,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,30,,1870, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,14,,1870, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,15,,1870, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,22,,1870, Image 3,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,23,,1870, Image 2,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,24,,1870, Image 2,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,1,,1870, Image 3,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,4,,1870, Image 1,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,9,,1870, Image 1,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,31,,1870, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,1,,1870, Image 2,
MCKENNA,The New York herald ,0,N/A,New York,NY,40.750422,-73.996328,"40.750422,-73.996328",,N.Y.,July,7,5,,1870, Page 12, Image 12
MCKENNA,The Democratic press ,1,N/A,Ravenna,OH,41.163755,-81.172922,"41.163755,-81.172922",,O. [Ohio],April,4,7,,1870, Image 2,
MCKENNA,The Democratic press ,1,N/A,Ravenna,OH,41.163755,-81.172922,"41.163755,-81.172922",,O. [Ohio],April,4,14,,1870, Image 2,
MCKENNA,The Democratic press ,1,N/A,Ravenna,OH,41.163755,-81.172922,"41.163755,-81.172922",,O. [Ohio],April,4,21,,1870, Image 2,
MCKENNA,The Democratic press ,1,N/A,Ravenna,OH,41.163755,-81.172922,"41.163755,-81.172922",,O. [Ohio],March,3,31,,1870, Image 3,
MCKENNA,The Democratic press ,1,N/A,Ravenna,OH,41.163755,-81.172922,"41.163755,-81.172922",,O. [Ohio],April,4,28,,1870, Image 3,
MCKENNA,The Democratic press ,1,N/A,Ravenna,OH,41.163755,-81.172922,"41.163755,-81.172922",,O. [Ohio],March,3,24,,1870, Image 3,
MCKENNA,Fayetteville observer ,1,N/A,Fayetteville,TN,35.0748,-78.884257,"35.0748,-78.884257",,Tenn.,February,2,3,,1870, Image 2,
MCKENNA,Fayetteville observer ,1,N/A,Fayetteville,TN,35.0748,-78.884257,"35.0748,-78.884257",,Tenn.,January,1,20,,1870, Image 3,
MCKENNA,Fayetteville observer ,1,N/A,Fayetteville,TN,35.0748,-78.884257,"35.0748,-78.884257",,Tenn.,January,1,27,,1870, Image 2,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,20,,1871, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,10,,1871, Image 3,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,14,,1871, Image 3,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,16,,1871, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,14,,1871, Image 4,
MCKENNA,Alexandria gazette ,1,N/A,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,7,,1871, Image 3,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,February,2,18,,1871, Image 1,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,April,4,29,,1871, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,June,6,17,,1871, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,August,8,5,,1871, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,August,8,19,,1871, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,August,8,26,,1871, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,February,2,4,,1871, Image 1,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,June,6,3,,1871, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,July,7,8,,1871, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,December,12,2,,1871, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,October,10,7,,1871, Image 5,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,March,3,25,,1871, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,May,5,20,,1871, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,October,10,14,,1871, Image 6,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,April,4,22,,1871, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,May,5,6,,1871, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,May,5,13,,1871, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,November,11,4,,1871, Image 2,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,November,11,11,,1871, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,June,6,10,,1871, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,November,11,18,,1871, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,February,2,11,,1871, Image 3,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,December,12,2,,1871, Image 3,
MCKENNA,Nashville union and American ,1,N/A,Nashville,TN,36.02049,-77.982782,"36.02049,-77.982782",,Tenn.,March,3,12,,1871, Image 1,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,April,4,13,,1872, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,April,4,27,,1872, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,May,5,18,,1872, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,June,6,1,,1872, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,September,9,28,,1872, Image 3,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,July,7,13,,1872, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,July,7,20,,1872, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,July,7,27,,1872, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,August,8,17,,1872, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,August,8,31,,1872, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,September,9,14,,1872, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,September,9,21,,1872, Image 2,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,November,11,30,,1872, Image 1,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,December,12,14,,1872, Image 1,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,December,12,21,,1872, Image 1,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,June,6,8,,1872, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,August,8,10,,1872, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,August,8,24,,1872, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,September,9,7,,1872, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,December,12,7,,1872, Image 1,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,October,10,19,,1872, Image 3,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,November,11,2,,1872, Image 3,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,October,10,26,,1872, Image 3,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,October,10,12,,1872, Image 3,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,October,10,5,,1872, Image 3,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,June,6,22,,1872, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,July,7,6,,1872, Image 4,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,November,11,23,,1872, Image 1,
MCKENNA,The Opelousas journal ,1,N/A,Opelousas,LA,30.533657,-92.104961,"30.533657,-92.104961",,La.,November,11,9,,1872, Image 1,
MCKENNA,The Pulaski citizen ,1,N/A,Pulaski,TN,37.064714,-80.771241,"37.064714,-80.771241",,Tenn.,February,2,1,,1872, Image 3,
